title,genres,year,imdbId
The American,"['Drama', 'Thriller']",2010,1440728
Jackass 2.5,"['Comedy', 'Documentary']",2007,1117523
"Horde, The (La Horde)","['Action', 'Horror', 'Thriller']",2009,1183276
The Switch,"['Comedy', 'Romance']",2010,889573
Machete,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",2010,985694
Going the Distance,"['Comedy', 'Romance']",2010,1322312
Resident Evil: Afterlife,"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']",2010,1220634
Princess (Prinsessa),['Drama'],2010,1428453
The Social Network,['Drama'],2010,1285016
"Man Vanishes, A (Ningen Johatsu)","['Documentary', 'Drama', 'Mystery']",1967,62043
The Town,"['Crime', 'Drama', 'Thriller']",2010,840361
Easy A,"['Comedy', 'Romance']",2010,1282140
Eat Pray Love,"['Drama', 'Romance']",2010,879870
Howl,['Drama'],2010,1049402
I'm Still Here,"['Comedy', 'Drama']",2010,1356864
"Patrik Age 1.5 (Patrik 1,5)","['Comedy', 'Drama', 'Romance']",2008,1067733
Flipped,"['Comedy', 'Drama', 'Romance']",2010,817177
Wall Street: Money Never Sleeps,['Drama'],2010,1027718
Legend of the Guardians: The Owls of Ga'Hoole,"['Adventure', 'Animation', 'Fantasy', 'IMAX']",2010,1219342
It's Kind of a Funny Story,"['Comedy', 'Drama']",2010,804497
Middle Men,"['Comedy', 'Crime', 'Drama']",2009,1251757
Alice in Wonderland,"['Adventure', 'Children', 'Fantasy']",1933,23753
Let Me In,"['Drama', 'Horror', 'Mystery']",2010,1228987
Sintel,"['Animation', 'Fantasy']",2010,1727587
Secretariat,"['Adventure', 'Drama']",2010,1028576
Devil,"['Horror', 'Mystery', 'Thriller']",2010,1314655
You Again,['Comedy'],2010,1414382
Life as We Know It,"['Comedy', 'Romance']",2010,1055292
Catfish,"['Documentary', 'Mystery']",2010,1584016
You Will Meet a Tall Dark Stranger,"['Comedy', 'Romance']",2010,1182350
Stone,"['Drama', 'Thriller']",2010,1423995
Inside Job,['Documentary'],2010,1645089
Monsters,"['Drama', 'Sci-Fi']",2010,1470827
Never Let Me Go,"['Drama', 'Romance', 'Sci-Fi']",2010,1334260
"Illusionist, The (L'illusionniste)",['Animation'],2010,775489
Luck by Chance,['Drama'],2009,886539
Rubber,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Film-Noir', 'Horror', 'Mystery', 'Thriller', 'Western']",2010,1612774
Jackass 3D,"['Action', 'Comedy', 'Documentary']",2010,1116184
Restrepo,"['Documentary', 'War']",2010,1559549
Waiting for 'Superman',['Documentary'],2010,1566648
Red,"['Action', 'Comedy']",2010,1245526
In a Better World (Hævnen),['Drama'],2010,1340107
Heartbreaker (L'Arnacoeur),"['Comedy', 'Romance']",2010,1465487
Paranormal Activity 2,"['Horror', 'IMAX']",2010,1536044
Heartbeats (Les amours imaginaires),"['Drama', 'Romance']",2010,1600524
Hereafter,"['Drama', 'Fantasy']",2010,1212419
Undisputed III: Redemption,"['Action', 'Crime', 'Drama']",2010,1156466
Saw VII 3D - The Final Chapter,"['Horror', 'Mystery', 'Thriller']",2010,1477076
Due Date,['Comedy'],2010,1231583
127 Hours,"['Adventure', 'Drama', 'Thriller']",2010,1542344
Megamind,"['Action', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX']",2010,1001526
Black Swan,"['Drama', 'Thriller']",2010,947798
I Shot Jesse James,"['Drama', 'Romance', 'Western']",1949,41497
Unstoppable,"['Action', 'Drama', 'Thriller']",2010,477080
Morning Glory,"['Comedy', 'Drama', 'Romance']",2010,1126618
Certified Copy (Copie conforme),['Drama'],2010,1020773
The Next Three Days,"['Crime', 'Drama', 'Romance', 'Thriller']",2010,1458175
Somewhere,['Drama'],2010,1421051
Biutiful,['Drama'],2010,1164999
"First Beautiful Thing, The (La prima cosa bella)","['Comedy', 'Drama']",2010,1467273
Harry Potter and the Deathly Hallows: Part 1,"['Action', 'Adventure', 'Fantasy', 'IMAX']",2010,926084
The King's Speech,['Drama'],2010,1504320
Tangled,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance', 'IMAX']",2010,398286
The Art of the Steal,['Documentary'],2009,1326733
The Fighter,['Drama'],2010,964517
The Romantics,"['Comedy', 'Drama', 'Romance']",2010,1403988
The Loved Ones,['Horror'],2009,1316536
Casino Jack,"['Comedy', 'Crime']",2010,1194417
Vincent Wants to Sea (Vincent will meer),['Drama'],2010,1611211
London Boulevard,"['Crime', 'Romance']",2010,1213648
Skyline,"['Sci-Fi', 'Thriller']",2010,1564585
Beastly,"['Drama', 'Fantasy', 'Romance']",2011,1152398
Love and Other Drugs,"['Comedy', 'Drama', 'Romance']",2010,758752
The Chronicles of Narnia: The Voyage of the Dawn Treader,"['Adventure', 'Children', 'Fantasy']",2010,980970
The Tourist,"['Drama', 'Thriller']",2010,1243957
Rare Exports: A Christmas Tale (Rare Exports),"['Action', 'Comedy']",2010,1401143
Hatchet II,"['Comedy', 'Horror', 'Thriller']",2010,1270835
All Good Things,"['Drama', 'Mystery', 'Thriller']",2010,1175709
True Grit,['Western'],2010,1403865
Tron: Legacy,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",2010,1104001
How Do You Know,"['Comedy', 'Drama', 'Romance']",2010,1341188
Barney's Version,['Drama'],2010,1423894
The Company Men,['Drama'],2010,1172991
"One-Armed Swordsman, The (Dubei dao)","['Action', 'Drama']",1967,61597
I Saw the Devil (Akmareul boatda),"['Crime', 'Thriller']",2010,1588170
Trash Humpers,['Drama'],2009,1488163
Faster,"['Action', 'Crime', 'Drama']",2010,1433108
Little Big Soldier (Da bing xiao jiang),"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",2010,1319718
Rabbit Hole,['Drama'],2010,935075
One Week,['Comedy'],1920,11541
Little Fockers,['Comedy'],2010,970866
Gulliver's Travels,"['Adventure', 'Comedy', 'Fantasy']",2010,1320261
Sweetgrass,"['Adventure', 'Documentary', 'Western']",2009,1517252
Burlesque,"['Drama', 'Musical', 'Romance']",2010,1126591
"Secret World of Arrietty, The (Kari-gurashi no Arietti)","['Animation', 'Children', 'Fantasy']",2010,1568921
Tucker & Dale vs Evil,"['Comedy', 'Horror']",2010,1465522
Yogi Bear,"['Children', 'Comedy']",2010,1302067
Made in Dagenham,"['Comedy', 'Drama']",2010,1371155
The Green Hornet,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller', 'IMAX']",2011,990407
The Way Back,['Drama'],2010,1023114
The Warrior's Way,"['Action', 'Fantasy', 'Western']",2010,1032751
Season of the Witch,"['Adventure', 'Drama', 'Fantasy']",2011,479997
Amer,"['Drama', 'Horror']",2009,1426352
Cowboys & Aliens,"['Action', 'Sci-Fi', 'Thriller', 'Western', 'IMAX']",2011,409847
Anything for Her (Pour elle),"['Crime', 'Drama', 'Thriller']",2008,1217637
Day & Night,"['Animation', 'Children']",2010,1620446
Marwencol,['Documentary'],2010,1391092
The Dilemma,"['Comedy', 'Drama']",2011,1578275
Down Argentine Way,"['Comedy', 'Drama', 'Romance']",1940,32410
The Trip,"['Comedy', 'Drama']",2010,1740047
Limitless,"['Sci-Fi', 'Thriller']",2011,1219289
Happy People: A Year in the Taiga,['Documentary'],2010,1683876
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),"['Action', 'Animation', 'Drama', 'Sci-Fi']",2009,860906
I Spit on Your Grave,"['Crime', 'Horror', 'Thriller']",2010,1242432
Even the Rain (También la lluvia),['Drama'],2010,1422032
It Happened on Fifth Avenue,"['Comedy', 'Romance']",1947,39502
Zeitgeist: Moving Forward,['Documentary'],2011,1781069
No Strings Attached,"['Comedy', 'Romance']",2011,1411238
The Lincoln Lawyer,"['Crime', 'Drama', 'Thriller']",2011,1189340
All-Star Superman,"['Action', 'Adventure', 'Animation', 'Sci-Fi']",2011,1699114
Girls About Town,['Comedy'],1931,21910
Kill! (Kiru),"['Action', 'Comedy', 'Drama']",1968,63186
Pekka ja Pätkä salapoliiseina,['Comedy'],1957,50832
Unknown,"['Drama', 'Mystery', 'Thriller']",2011,1401152
Cedar Rapids,['Comedy'],2011,1477837
Gnomeo & Juliet,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Romance']",2011,377981
Burke and Hare,"['Comedy', 'Thriller']",2010,1320239
Castaway on the Moon (Kimssi pyoryugi),"['Comedy', 'Drama', 'Romance']",2009,1499666
Paul,"['Adventure', 'Comedy', 'Sci-Fi']",2011,1092026
The Asphyx,"['Horror', 'Sci-Fi']",1973,69738
Brother 2 (Brat 2),"['Crime', 'Drama']",2000,238883
Emma,"['Comedy', 'Drama', 'Romance']",2009,1366312
Drive Angry,"['Action', 'Fantasy', 'Thriller']",2011,1502404
Rango,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Western']",2011,1192628
Take Me Home Tonight,"['Comedy', 'Drama']",2011,810922
Confessions (Kokuhaku),"['Drama', 'Horror']",2010,1590089
The Adjustment Bureau,"['Romance', 'Sci-Fi', 'Thriller']",2011,1385826
The Mechanic,"['Action', 'Drama', 'Thriller']",2011,472399
Hall Pass,['Comedy'],2011,480687
The Eagle,"['Adventure', 'Drama']",2011,1034389
I Am Number Four,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",2011,1464540
Battle: Los Angeles,"['Action', 'Sci-Fi', 'War']",2011,1217613
Summer Wars (Samâ wôzu),"['Adventure', 'Animation', 'Comedy', 'Sci-Fi']",2009,1474276
The Sunset Limited,['Drama'],2011,1510938
Winnie the Pooh and the Honey Tree,"['Animation', 'Children']",1966,61199
Mars Needs Moms,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX']",2011,1305591
Scooby-Doo! Curse of the Lake Monster,"['Adventure', 'Children', 'Comedy', 'Mystery']",2010,1618435
Winnie the Pooh and Tigger Too,"['Animation', 'Children']",1974,72410
Hard Ticket to Hawaii,"['Action', 'Comedy']",1987,93146
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),"['Action', 'Crime', 'Drama']",2010,1555149
Mesrine: Public Enemy #1 (L'ennemi public n°1),"['Action', 'Crime']",2008,411272
Just Go with It,"['Comedy', 'Romance']",2011,1564367
Cave of Forgotten Dreams,['Documentary'],2010,1664894
Red Riding Hood,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",2011,1486185
"Big Mommas: Like Father, Like Son",['Comedy'],2011,1464174
Super,"['Action', 'Comedy', 'Drama']",2010,1512235
"Troll Hunter, The (Trolljegeren)","['Fantasy', 'Horror']",2010,1740707
Source Code,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",2011,945513
Jane Eyre,"['Drama', 'Romance']",2011,1229822
Sucker Punch,"['Action', 'Fantasy', 'Thriller', 'IMAX']",2011,978764
Chalet Girl,"['Comedy', 'Romance']",2011,1487118
BURN-E,"['Adventure', 'Animation', 'Children', 'Sci-Fi']",2008,1334585
Senna,['Documentary'],2010,1424432
Family Guy Presents: It's a Trap,"['Animation', 'Comedy', 'Sci-Fi']",2010,1701991
Insidious,"['Fantasy', 'Horror', 'Thriller']",2010,1591095
Hobo with a Shotgun,"['Action', 'Adventure', 'Crime', 'Thriller']",2011,1640459
Win Win,"['Comedy', 'Drama']",2011,1606392
Room in Rome (Habitación en Roma),"['Drama', 'Romance']",2010,1263750
Boy,"['Comedy', 'Drama']",2010,1560139
Diary of a Wimpy Kid: Rodrick Rules,['Comedy'],2011,1650043
Henry's Crime,"['Comedy', 'Crime']",2010,1220888
Hop,"['Animation', 'Children', 'Comedy']",2011,1411704
Playing the Victim (Izobrazhaya zhertvu),['Comedy'],2006,820096
Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad),"['Horror', 'Thriller']",2005,450827
13 Assassins (Jûsan-nin no shikaku),['Action'],2010,1436045
Hanna,"['Action', 'Adventure', 'Mystery', 'Thriller']",2011,993842
Connections,['Documentary'],1978,78588
Into Eternity,['Documentary'],2010,1194612
Daffy Duck's Quackbusters,"['Animation', 'Children', 'Comedy', 'Horror']",1988,94939
American: The Bill Hicks Story,"['Comedy', 'Documentary']",2009,1179947
Arthur,['Comedy'],2011,1334512
Scream 4,"['Comedy', 'Horror', 'Mystery', 'Thriller']",2011,1262416
Rio,"['Adventure', 'Animation', 'Children', 'Comedy']",2011,1436562
Melancholia,"['Drama', 'Sci-Fi']",2011,1527186
Thor,"['Action', 'Adventure', 'Drama', 'Fantasy', 'IMAX']",2011,800369
Louis C.K.: Hilarious,['Comedy'],2010,1421373
Louis C.K.: Chewed Up,['Comedy'],2008,1190722
Atlas Shrugged: Part 1,"['Drama', 'Mystery', 'Sci-Fi']",2011,480239
Louis C.K.: Shameless,['Comedy'],2007,927619
Mildred Pierce,['Drama'],2011,1492030
Voices from the List,['Documentary'],2004,405455
Water for Elephants,"['Drama', 'Romance']",2011,1067583
African Cats,"['Adventure', 'Documentary']",2011,1223236
Kill the Irishman,"['Action', 'Crime']",2011,1416801
"Fast Five (Fast and the Furious 5, The)","['Action', 'Crime', 'Drama', 'Thriller', 'IMAX']",2011,1596343
Louis Theroux: Law & Disorder,['Documentary'],2008,1347439
Idiots and Angels,"['Animation', 'Drama', 'Fantasy']",2008,1013607
Incendies,"['Drama', 'Mystery', 'War']",2010,1255953
Soul Surfer,"['Action', 'Drama']",2011,1596346
Something Borrowed,"['Comedy', 'Drama', 'Romance']",2011,491152
Bridesmaids,['Comedy'],2011,1478338
Priest,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",2011,822847
Mothra (Mosura),"['Adventure', 'Fantasy', 'Sci-Fi']",1961,55198
Pirates of the Caribbean: On Stranger Tides,"['Action', 'Adventure', 'Fantasy', 'IMAX']",2011,1298650
Midnight in Paris,"['Comedy', 'Fantasy', 'Romance']",2011,1605783
The Man from Nowhere,"['Action', 'Crime', 'Thriller']",2010,1527788
The Tree of Life,['Drama'],2011,478304
The Hangover Part II,['Comedy'],2011,1411697
Nothing to Declare (Rien à déclarer),['Comedy'],2010,1528313
Across the Hall,['Thriller'],2009,1176724
The Roommate,"['Drama', 'Thriller']",2011,1265990
Attack the Block,"['Action', 'Comedy', 'Sci-Fi']",2011,1478964
The Way,"['Adventure', 'Comedy', 'Drama']",2010,1441912
Let the Bullets Fly,"['Action', 'Comedy']",2010,1533117
Kung Fu Panda 2,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",2011,1302011
X-Men: First Class,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",2011,1270798
Submarine,"['Comedy', 'Drama', 'Romance']",2010,1440292
American Grindhouse,['Documentary'],2010,1307861
Everything Must Go,"['Comedy', 'Drama']",2010,1531663
Beginners,['Drama'],2010,1532503
Super 8,"['Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",2011,1650062
Bernie,"['Comedy', 'Drama']",1996,115658
Green Lantern,"['Action', 'Adventure', 'Sci-Fi']",2011,1133985
Elektra Luxx,['Comedy'],2010,1340773
Mr. Popper's Penguins,['Comedy'],2011,1396218
Bad Teacher,['Comedy'],2011,1284575
Transformers: Dark of the Moon,"['Action', 'Adventure', 'Sci-Fi', 'War', 'IMAX']",2011,1399103
Larry Crowne,"['Comedy', 'Drama', 'Romance']",2011,1583420
Your Highness,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2011,1240982
Too Big to Fail,['Drama'],2011,1742683
Takers,"['Action', 'Crime', 'Thriller']",2010,1135084
My Life as McDull (Mak dau goo si),"['Animation', 'Comedy', 'Drama']",2001,312941
Zookeeper,['Comedy'],2011,1222817
Horrible Bosses,"['Comedy', 'Crime']",2011,1499658
Cars 2,"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",2011,1216475
Between the Folds,['Documentary'],2008,1253565
Delhi Belly,"['Comedy', 'Crime']",2011,1934231
Upside Down: The Creation Records Story,['Documentary'],2010,1764726
Monte Carlo,"['Adventure', 'Comedy', 'Romance']",2011,1067774
Harry Potter and the Deathly Hallows: Part 2,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'IMAX']",2011,1201607
Drive,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",2011,780504
Captain America: The First Avenger,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",2011,458339
"Crazy, Stupid, Love.","['Comedy', 'Drama', 'Romance']",2011,1570728
One Day,"['Drama', 'Romance']",2011,1563738
The Guard,"['Comedy', 'Crime']",2011,1540133
Winnie the Pooh,"['Animation', 'Children', 'Comedy']",2011,1449283
The Woman,['Horror'],2011,1714208
"New One-Armed Swordsman, The (Xin du bi dao)","['Action', 'Drama', 'War']",1971,69518
Mike's New Car,"['Animation', 'Comedy']",2002,323250
The Smurfs,"['Animation', 'Children', 'Comedy']",2011,472181
Friends with Benefits,"['Comedy', 'Romance']",2011,1632708
Paper Birds (Pájaros de papel),"['Comedy', 'Drama']",2010,1360822
Blitz,"['Action', 'Crime', 'Thriller']",2011,1297919
"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)","['Crime', 'Drama', 'Thriller']",2010,1230385
Our Idiot Brother,['Comedy'],2011,1637706
SUBWAYStories: Tales from the Underground,['Drama'],1997,120240
Death Race 2,"['Action', 'Sci-Fi', 'Thriller']",2010,1500491
Rise of the Planet of the Apes,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",2011,1318514
Terri,['Comedy'],2011,1687281
The Change-Up,['Comedy'],2011,1488555
The Help,['Drama'],2011,1454029
30 Minutes or Less,"['Action', 'Comedy', 'Crime']",2011,1622547
My Afternoons with Margueritte (La tête en friche),['Comedy'],2010,1455151
Final Destination 5,"['Horror', 'Thriller', 'IMAX']",2011,1622979
A Very Harold & Kumar 3D Christmas,['Comedy'],2011,1268799
Don't Be Afraid of the Dark,"['Horror', 'Thriller']",2010,1270761
Fright Night,"['Comedy', 'Horror']",2011,1438176
Another Earth,"['Drama', 'Romance', 'Sci-Fi']",2011,1549572
Hesher,['Drama'],2010,1403177
Stake Land,['Horror'],2010,1464580
The Debt,"['Drama', 'Thriller']",2011,1226753
Colombiana,"['Action', 'Adventure', 'Drama', 'Thriller']",2011,1657507
Bill Cunningham New York,['Documentary'],2011,1621444
"Skin I Live In, The (La piel que habito)",['Drama'],2011,1189073
Conan the Barbarian,"['Action', 'Adventure', 'Fantasy']",2011,816462
Walled In,"['Horror', 'Thriller']",2009,1104006
Birdemic: Shock and Terror,"['Romance', 'Thriller']",2010,1316037
The Inbetweeners Movie,"['Adventure', 'Comedy']",2011,1716772
Red State,"['Action', 'Crime', 'Horror', 'Thriller']",2011,873886
Pearl Jam Twenty,"['Documentary', 'Musical']",2011,1417592
I Don't Know How She Does It,['Comedy'],2011,1742650
Shark Night 3D,"['Horror', 'Thriller']",2011,1633356
Contagion,"['Sci-Fi', 'Thriller', 'IMAX']",2011,1598778
Moneyball,['Drama'],2011,1210166
Neds,['Drama'],2010,1560970
Cold Fish (Tsumetai nettaigyo),"['Drama', 'Thriller']",2010,1632547
Phineas and Ferb the Movie: Across the 2nd Dimension,"['Adventure', 'Animation', 'Children']",2011,1825918
Northanger Abbey,"['Drama', 'Romance']",2007,844794
The Avengers,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",2012,848228
Tinker Tailor Soldier Spy,"['Drama', 'Film-Noir', 'Thriller']",2011,1340800
"Separation, A (Jodaeiye Nader az Simin)",['Drama'],2011,1832382
A Dangerous Method,"['Drama', 'Thriller']",2011,1571222
Warrior,['Drama'],2011,1291584
The Ides of March,['Drama'],2011,1124035
Kill List,"['Horror', 'Mystery', 'Thriller']",2011,1788391
Killer Elite,"['Action', 'Thriller']",2011,1448755
Bellflower,"['Action', 'Drama', 'Romance']",2011,1242599
50/50,"['Comedy', 'Drama']",2011,1306980
Generation P,"['Comedy', 'Drama', 'Sci-Fi']",2011,459748
The Artist,"['Comedy', 'Drama', 'Romance']",2011,1655442
Gigi,['Comedy'],1949,41414
BlinkyTM,"['Horror', 'Sci-Fi']",2011,1520494
Take Shelter,['Drama'],2011,1675192
Three Outlaw Samurai (Sanbiki no samurai),"['Action', 'Drama']",1964,58652
Antonio Gaudí,['Documentary'],1985,86907
Real Steel,"['Action', 'Drama', 'Sci-Fi', 'IMAX']",2011,433035
Footloose,"['Comedy', 'Drama', 'Musical']",2011,1068242
The Thing,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",2011,905372
Beautiful Boy,['Drama'],2010,1533013
Tyrannosaur,['Drama'],2011,1204340
Martha Marcy May Marlene,"['Drama', 'Thriller']",2011,1441326
We Need to Talk About Kevin,"['Drama', 'Thriller']",2011,1242460
Behind Enemy Lines II: Axis of Evil,"['Action', 'Thriller', 'War']",2006,497329
The Three Musketeers,"['Action', 'Adventure']",2011,1509767
In Time,"['Crime', 'Sci-Fi', 'Thriller']",2011,1637688
Margaret,['Drama'],2011,466893
Carnage,"['Comedy', 'Drama']",2011,1692486
Margin Call,"['Drama', 'Thriller']",2011,1615147
Paranormal Activity 3,['Horror'],2011,1778304
Puncture,['Drama'],2011,1582248
Johnny English Reborn,"['Adventure', 'Comedy', 'Thriller']",2011,1634122
Abduction,"['Action', 'Drama', 'Mystery', 'Thriller']",2011,1600195
This Must Be the Place,"['Crime', 'Drama', 'Thriller']",2011,1440345
Shame,['Drama'],2011,1723811
What's Your Number?,"['Comedy', 'Romance']",2011,770703
Headhunters (Hodejegerne),"['Action', 'Crime', 'Thriller']",2011,1614989
Batman: Year One,"['Action', 'Animation', 'Crime']",2011,1672723
Miss Representation,['Documentary'],2011,1784538
Puss in Boots,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'IMAX']",2011,448694
Tower Heist,"['Action', 'Comedy', 'Crime']",2011,471042
J. Edgar,['Drama'],2011,1616195
The Double,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",2011,1646980
